GameID,Pitcher,Outs,PitchCount,HBP,BB,FirstHitInning,NoHitBid,K,IP,GB,BallsInPlay
"MIL201208070","fierm001",24,113,0,0,6.00,1,7,8.00,20,6
"MIL201209010","burna001",20,102,0,4,5.67,1,9,6.67,12,7
"NYN201204080","niesj001",18,102,0,4,6.00,1,7,6.00,14,10
"NYN201206010","santj003",27,134,0,5,-1.00,3,8,9.00,19,3
"NYN201208210","younc003",21,95,0,1,5.00,1,9,7.00,17,5
"PHI201205230","hamec001",24,114,0,3,5.33,1,8,8.00,18,10
"PHI201209100","kendk001",21,95,0,3,5.00,1,8,7.00,15,7
"PHI201209120","johnj009",21,115,1,3,5.00,1,6,7.00,19,13
"PIT201204251","mcdoj004",21,101,1,3,6.00,1,8,7.00,13,5
"PIT201206100","burna001",22,107,1,2,5.33,1,6,7.33,20,12
"PIT201206230","lincb001",18,79,0,1,5.00,1,7,6.00,13,6
"PIT201208110","marqj001",27,106,0,1,6.00,1,4,9.00,24,16
"PIT201209280","bailh001",27,115,0,1,-1.00,3,10,9.00,17,10
"SFN201204130","cainm001",27,106,0,0,5.67,1,11,9.00,17,11
"SFN201204280","bassa001",24,90,0,0,5.67,1,8,8.00,22,10
"SFN201206130","cainm001",27,125,0,0,-1.00,3,14,9.00,13,6
"SFN201206280","bumgm001",27,107,0,2,5.00,1,8,9.00,19,12
"SFN201209050","cahit001",19,83,0,2,6.00,1,5,6.33,16,11
"SLN201210030","mills001",18,72,1,2,5.67,1,7,6.00,11,3
"WAS201205170","mcdoj004",17,86,0,1,5.00,1,11,5.67,10,3
"WAS201209050","gonzg003",21,93,0,0,5.00,1,9,7.00,16,8
"ANA201305040","garcf002",20,78,0,1,6.00,1,2,6.67,20,9
"BAL201306260","kazms001",21,78,0,1,6.00,1,4,7.00,18,10
"BAL201306280","sabac001",21,106,0,0,5.00,1,6,7.00,21,12
"BOS201304140","buchc001",24,109,0,4,7.00,1,11,8.00,14,7
"BOS201305100","lestj001",27,118,0,0,5.67,1,5,9.00,23,12
"BOS201309190","lackj001",27,113,0,2,6.33,1,8,9.00,21,11
"CHA201305120","salec001",27,98,0,0,6.33,1,7,9.00,21,12
"CHA201305210","quinj001",19,107,0,2,6.33,1,5,6.33,17,4
"CLE201307110","salad001",18,89,0,1,5.00,1,7,6.00,13,7
"DET201305240","sanca004",27,130,0,3,8.33,1,12,9.00,16,6
"DET201307140","verlj001",21,105,0,3,6.67,1,3,7.00,18,5
"DET201308161","duffd001",18,96,1,3,5.67,1,3,6.00,15,8
"HOU201304020","darvy001",26,111,0,0,8.67,1,14,8.67,13,9
"HOU201305050","verlj001",21,116,0,2,6.33,1,9,7.00,13,7
"HOU201306250","westj001",18,84,0,2,5.00,1,3,6.00,19,10
"HOU201307200","bedae001",19,109,0,5,-1.00,2,10,6.33,9,4
"HOU201308120","darvy001",24,115,0,1,7.33,1,15,8.00,10,2
"KCA201305060","shiej002",24,102,1,2,5.00,1,9,8.00,16,6
"KCA201305250","guthj001",22,106,2,1,5.00,1,2,7.33,25,12
"MIN201304130","harvm001",24,107,0,2,6.67,1,6,8.00,19,8
"MIN201306160","fistd001",23,110,0,2,5.00,1,7,7.67,18,9
"MIN201307210","mastj001",21,93,1,0,6.00,1,8,7.00,14,9
"NYA201309220","petta001",21,104,0,1,5.33,1,6,7.00,17,9
"OAK201305150","ogana001",18,92,1,1,5.00,1,3,6.00,19,2
"OAK201307140","workb001",19,103,0,1,6.00,1,5,6.33,15,5
"OAK201308170","jimeu001",17,105,1,5,5.67,1,8,5.67,10,2
"TBA201307110","moorm003",22,106,0,2,5.67,1,10,7.33,15,3
"TBA201307120","cosaj001",24,96,0,3,6.33,1,2,8.00,21,13
"TEX201308300","darvy001",20,107,0,2,6.00,1,11,6.67,11,2
"TOR201306170","delaj001",21,95,0,3,5.33,1,4,7.00,16,8
"TOR201306180","rogee002",20,89,0,1,5.33,1,5,6.67,19,11
"ARI201306170","corbp001",24,106,0,1,5.33,1,7,8.00,20,9
"ARI201306220","leakm001",24,92,0,1,5.67,1,1,8.00,27,15
"ATL201306050","tehej001",24,107,2,2,7.67,1,11,8.00,13,2
"ATL201306140","bumgm001",21,108,0,1,5.00,1,10,7.00,12,5
"ATL201306181","harvm001",21,116,0,3,6.00,1,13,7.00,10,6
"ATL201309150","smitb005",21,95,0,2,5.00,1,10,7.00,14,6
"ATL201309270","medlk001",24,101,0,2,5.67,1,7,8.00,16,8
"CHN201306090","lockj001",17,100,0,7,5.67,1,6,5.67,11,8
"CIN201307020","bailh001",27,109,0,1,-1.00,3,9,9.00,18,8
"COL201306090","nicaj001",18,93,0,1,5.33,1,7,6.00,15,9
"COL201308280","chacj001",21,108,0,2,6.67,1,9,7.00,15,8
"LAN201306050","marqj001",19,100,0,2,5.67,1,6,6.33,16,10
"MIA201307300","wheez001",21,87,0,3,6.33,1,5,7.00,18,9
"MIA201308030","mcalz001",16,99,0,1,5.00,1,7,5.33,12,4
"MIA201309060","fernj003",21,94,0,2,5.33,1,9,7.00,12,6
"MIA201309290","alvah001",27,99,1,1,-1.00,3,4,9.00,24,14
"MIL201304170","lohsk001",21,102,0,1,5.00,1,6,7.00,21,10
"NYN201305070","harvm001",27,105,0,0,6.67,1,12,9.00,16,8
"NYN201307220","gee-d001",21,96,1,3,6.00,1,3,7.00,20,13
"NYN201309090","gonzg003",27,110,0,2,6.00,1,8,9.00,20,7
"PIT201304170","burna001",21,101,1,0,6.67,1,8,7.00,14,7
"PIT201309150","lirif001",18,107,0,4,6.00,1,4,6.00,17,9
"PIT201309160","casha001",27,97,0,0,6.00,1,7,9.00,20,13
"SDN201305180","stule002",24,89,0,2,5.00,1,5,8.00,21,12
"SDN201306220","volqe001",17,108,0,7,5.00,1,7,5.67,13,10
"SDN201307130","linct001",27,148,1,4,-1.00,3,13,9.00,14,6
"SFN201305030","kersc001",21,104,0,3,5.33,1,5,7.00,18,8
"SFN201306200","koeht001",21,96,0,3,5.33,1,3,7.00,19,8
"SFN201309060","petiy001",27,95,0,0,8.67,1,7,9.00,21,13
"SLN201304090","arrob001",18,84,0,1,5.00,1,2,6.00,20,7
"SLN201305110","waina001",27,120,0,1,7.33,1,7,9.00,22,9
"SLN201305120","delaj001",21,100,0,3,6.67,1,7,7.00,16,4
"SLN201309100","peraw001",20,105,0,4,5.67,1,7,6.67,16,6
"SLN201309110","estrm001",20,101,0,3,5.67,1,6,6.67,15,6
"SLN201309240","wachm001",26,112,0,2,8.67,1,9,8.67,18,9
"WAS201305120","gonzg003",21,86,0,1,5.00,1,6,7.00,17,5
"WAS201307240","lirif001",23,110,0,3,5.67,1,8,7.67,17,7
"WAS201309200","zimmj003",27,107,0,1,5.67,1,9,9.00,20,11
"ANA201406210","martn002",21,97,0,1,5.00,1,3,7.00,21,4
"ANA201407190","richg002",24,98,1,1,5.00,1,7,8.00,19,10
"ANA201408060","hared001",22,87,0,0,5.33,1,4,7.33,20,9
"ANA201408090","richg002",19,104,0,2,6.00,1,5,6.33,18,11
"ANA201409140","keucd001",21,114,0,1,6.33,1,4,7.00,18,14
"BAL201406100","workb001",20,67,0,1,5.67,1,4,6.67,16,7
"BOS201406300","arrij001",23,120,0,1,7.67,1,10,7.67,14,4
"BOS201407100","quinj001",21,111,0,2,5.00,1,7,7.00,16,5
"BOS201408210","shoem001",23,116,1,1,6.67,1,9,7.67,15,9
"BOS201409100","chenw001",21,93,0,0,5.33,1,4,7.00,20,4
"CHA201404170","salec001",21,127,1,3,5.67,1,10,7.00,12,4
"CHA201404170","lestj001",24,112,0,0,5.33,1,9,8.00,21,8
"CHA201405220","salec001",18,86,0,0,5.67,1,10,6.00,9,4
"CLE201408131","bauet001",24,111,0,2,5.00,1,9,8.00,17,7
"HOU201405300","gonzm003",20,102,1,2,5.33,1,4,6.67,20,6
"HOU201408300","rossr002",15,70,0,3,-1.00,2,5,5.00,10,5
"KCA201405040","verlj001",21,107,0,4,5.67,1,7,7.00,18,4
"KCA201405170","duffd001",21,97,0,0,6.67,1,2,7.00,21,9
"KCA201406040","waina001",24,111,0,2,5.00,1,8,8.00,20,13
"KCA201407240","klubc001",27,107,0,0,6.33,1,10,9.00,18,8
"NYA201406200","kuroh001",18,107,0,1,5.00,1,6,6.00,17,5
"NYA201406280","lestj001",24,118,1,2,5.00,1,6,8.00,22,12
"NYA201409110","cobba001",22,102,0,2,7.33,1,4,7.33,20,10
"OAK201406210","chavj001",21,100,0,4,5.00,1,4,7.00,18,9
"OAK201408030","shiej002",24,102,0,0,5.00,1,2,8.00,25,9
"OAK201408070","lestj001",27,122,0,2,5.00,1,8,9.00,21,9
"OAK201409060","kazms001",19,92,0,5,5.00,1,8,6.33,14,7
"SEA201405140","odorj001",18,95,0,2,5.67,1,7,6.00,11,4
"SEA201405260","younc003",19,98,0,3,5.33,1,5,6.33,15,4
"SEA201407230","colob001",22,101,0,1,6.67,1,5,7.33,20,9
"TBA201409210","dankj001",18,86,0,3,5.33,1,5,6.00,15,7
"TEX201404110","darvy001",24,101,0,1,5.00,1,9,8.00,16,8
"TEX201405090","darvy001",26,126,0,2,6.67,1,12,8.67,16,7
"TEX201409130","tehej001",24,105,0,1,5.33,1,6,8.00,21,5
"TOR201406070","mills001",27,105,0,1,5.67,1,5,9.00,25,9
"TOR201407240","strom001",21,97,0,2,6.00,1,7,7.00,13,9
"ATL201409010","hamec001",18,108,1,5,-1.00,2,7,6.00,11,4
"CHN201405050","quinj001",21,95,0,3,5.00,1,3,7.00,19,12
"CHN201406240","arrij001",21,94,0,0,6.00,1,9,7.00,15,5
"CHN201408240","wadat001",19,92,0,1,6.00,1,8,6.33,12,5
"CHN201409160","arrij001",27,110,0,1,7.33,1,13,9.00,14,6
"CIN201408220","minom001",23,107,0,4,7.67,1,5,7.67,19,10
"COL201405160","delaj001",21,89,0,1,6.00,1,5,7.00,16,11
"LAN201405260","ryu-h001",22,95,0,0,7.00,1,7,7.33,18,11
"LAN201406180","kersc001",27,107,0,0,-1.00,3,15,9.00,13,9
"LAN201406260","waina001",24,100,0,1,5.00,1,7,8.00,21,11
"LAN201408210","kersc001",24,103,0,2,5.67,1,10,8.00,16,9
"LAN201409070","cahit001",17,88,0,4,5.33,1,4,5.67,15,6
"MIA201404190","alvah001",27,90,0,0,5.00,1,4,9.00,24,17
"MIL201404020","garzm001",24,90,0,1,6.67,1,7,8.00,19,10
"MIL201404020","haraa001",20,97,0,1,6.00,1,3,6.67,19,8
"MIL201404270","hammj002",21,98,0,2,5.33,1,7,7.00,18,10
"MIL201407100","garzm001",23,108,0,2,6.00,1,3,7.67,23,9
"NYN201404180","haraa001",21,121,0,6,-1.00,2,5,7.00,16,5
"NYN201408010","voger001",27,102,0,1,5.00,1,5,9.00,22,9
"NYN201408020","degrj001",22,101,0,1,6.67,1,7,7.33,19,10
"NYN201408020","peavj001",21,89,1,0,6.33,1,4,7.00,21,11
"PHI201405250","beckj002",27,128,0,3,-1.00,3,6,9.00,21,10
"PHI201406150","woodt004",24,112,0,3,5.33,1,6,8.00,21,7
"PIT201407030","worlv001",21,87,0,2,5.33,1,6,7.00,19,8
"PIT201408260","coleg001",18,108,1,1,5.67,1,9,6.00,12,5
"PIT201408290","volqe001",23,114,2,3,6.00,1,6,7.67,19,12
"SDN201404110","casha001",27,108,0,2,5.33,1,11,9.00,17,13
"SDN201404170","kenni001",21,99,0,2,5.00,1,7,7.00,17,12
"SDN201406080","zimmj003",27,114,0,0,5.33,1,12,9.00,17,8
"SDN201407200","despo001",23,123,2,3,7.67,1,5,7.67,20,10
"SFN201405280","linct001",15,96,1,4,-1.00,2,5,5.00,10,7
"SFN201406060","cainm001",21,96,0,1,5.00,1,3,7.00,19,10
"SFN201406250","linct001",27,113,0,1,-1.00,3,6,9.00,21,12
"SFN201406290","bailh001",27,107,0,1,6.67,1,7,9.00,22,8
"SFN201408260","bumgm001",27,103,0,0,7.00,1,13,9.00,15,4
"SFN201408300","peavj001",23,113,1,3,7.33,1,8,7.67,14,8
"SLN201406130","lynnl001",24,111,0,0,5.33,1,8,8.00,17,7
"SLN201409170","fierm001",21,103,0,2,5.67,1,7,7.00,16,8
"WAS201404260","roart001",27,105,0,1,5.33,1,8,9.00,22,15
"WAS201409280","zimmj003",27,104,0,1,-1.00,3,10,9.00,17,5
"ANA201505100","richg002",20,110,1,4,6.33,1,10,6.67,11,7
"ANA201506150","ray-r002",21,100,0,2,5.67,1,3,7.00,18,5
"ANA201507170","milew001",21,101,0,2,6.00,1,6,7.00,16,9
"ANA201508080","jimeu001",24,118,2,1,5.67,1,6,8.00,20,10
"BOS201505050","smyld001",18,92,0,2,5.00,1,6,6.00,15,9
"CHA201506190","salec001",24,111,0,0,5.67,1,14,8.00,12,7
"CHA201507040","samaj001",23,111,0,2,5.67,1,9,7.67,16,8
"CHA201507090","samaj001",27,108,0,1,5.33,1,5,9.00,24,11
"CHA201508160","salec001",21,116,1,2,5.33,1,15,7.00,8,3
"CLE201505130","klubc001",24,113,1,0,6.67,1,18,8.00,7,2
"CLE201506210","coloa001",21,87,0,2,5.33,1,4,7.00,17,10
"CLE201508090","klubc001",27,100,0,1,6.67,1,10,9.00,19,5
"DET201507030","sanca004",22,117,0,3,7.33,1,5,7.33,20,9
"DET201509050","simoa001",21,112,0,4,5.67,1,5,7.00,17,6
"DET201509220","norrd002",15,63,0,0,-1.00,2,4,5.00,11,7
"DET201508260","verlj001",27,112,0,2,8.00,1,9,9.00,17,7
"HOU201504060","klubc001",22,102,0,2,5.67,1,7,7.33,17,7
"HOU201504090","bauet001",18,111,0,5,-1.00,2,11,6.00,7,2
"HOU201506140","mccul002",15,90,0,4,-1.00,2,4,5.00,10,4
"HOU201506150","keucd001",20,106,0,2,5.00,1,4,6.67,20,13
"HOU201508210","fierm001",27,134,0,3,-1.00,3,10,9.00,17,8
"HOU201509050","mccul002",21,103,0,2,5.00,1,8,7.00,15,8
"KCA201505010","younc003",15,81,0,3,-1.00,2,9,5.00,6,1
"KCA201505030","sanca004",22,104,0,1,5.00,1,4,7.33,22,9
"KCA201509090","medlk001",18,90,0,2,5.00,1,2,6.00,18,11
"KCA201509250","carrc003",27,113,0,2,6.33,1,15,9.00,13,10
"KCA201509270","younc003",15,68,0,1,-1.00,2,2,5.00,13,3
"MIN201504170","klubc001",24,96,1,1,5.00,1,8,8.00,20,12
"MIN201506090","younc003",19,83,0,3,6.33,1,2,6.33,17,5
"MIN201508150","dufft001",18,94,0,5,5.33,1,7,6.00,11,8
"MIN201509191","heana001",18,91,0,2,5.00,1,6,6.00,13,4
"NYA201506170","pinem001",20,100,0,2,6.00,1,9,6.67,12,6
"NYA201508190","eovan001",21,120,0,2,5.33,1,8,7.00,17,8
"OAK201504060","grays001",24,98,1,1,7.00,1,3,8.00,22,11
"OAK201504120","hahnj001",17,87,0,2,5.00,1,2,5.67,19,8
"SEA201508120","iwakh001",27,116,0,3,-1.00,3,7,9.00,19,11
"SEA201508210","salec001",21,110,0,1,6.00,1,14,7.00,11,4
"TBA201505100","rodrw002",18,91,1,1,5.00,1,6,6.00,13,4
"TBA201506240","karnn001",18,81,0,3,5.33,1,5,6.00,15,5
"TBA201506240","estrm001",26,129,0,0,7.33,1,10,8.67,18,6
"TBA201506290","andec002",24,100,0,0,6.33,1,2,8.00,24,9
"TBA201506300","salad001",23,109,0,2,5.67,1,2,7.67,23,10
"TBA201507010","carrc003",26,124,1,2,8.67,1,13,8.67,13,9
"TBA201507290","archc001",21,101,0,0,6.33,1,11,7.00,14,8
"TBA201509140","ramie004",23,98,0,2,7.00,1,6,7.67,17,6
"TEX201505300","gonzc002",17,102,0,5,5.00,1,2,5.67,17,12
"TEX201509110","lewic001",27,97,0,0,7.00,1,4,9.00,25,8
"TOR201504230","hutcd001",24,100,1,0,5.00,1,7,8.00,21,13
"TOR201506190","estrm001",21,118,0,4,7.00,1,6,7.00,16,7
"ATL201507180","lestj001",22,110,1,1,7.00,1,7,7.33,17,11
"ATL201508160","mills001",21,109,0,4,7.00,1,10,7.00,13,6
"ATL201509200","tehej001",25,106,0,1,6.00,1,8,8.33,21,6
"CHN201507060","lestj001",21,95,0,2,6.33,1,8,7.00,16,9
"CHN201507250","hamec001",27,129,0,2,-1.00,3,13,9.00,14,6
"CHN201508240","klubc001",23,121,1,0,5.33,1,11,7.67,16,7
"CHN201509270","arrij001",21,84,1,0,6.00,1,9,7.00,12,7
"CHN201509280","venty001",21,94,0,1,5.00,1,6,7.00,16,11
"CIN201505130","igler001",24,103,0,3,5.00,1,5,8.00,21,5
"CIN201506190","leakm001",21,92,1,3,5.67,1,7,7.00,15,11
"LAN201507100","nelsj004",21,94,1,2,5.33,1,6,7.00,20,11
"LAN201508120","kersc001",24,101,0,0,5.33,1,8,8.00,19,12
"LAN201508300","arrij001",27,116,0,1,-1.00,3,12,9.00,16,8
"MIA201505170","mills001",27,94,0,1,8.67,1,4,9.00,24,14
"MIL201506140","schem001",27,119,0,1,6.00,1,16,9.00,12,6
"MIL201510030","hendk001",18,79,0,0,5.33,1,8,6.00,11,7
"NYN201506090","hestc001",27,110,3,0,-1.00,3,11,9.00,15,13
"NYN201507230","kersc001",27,104,0,0,6.00,1,11,9.00,18,12
"NYN201507280","syndn001",24,107,0,0,6.00,1,9,8.00,17,9
"NYN201507310","harvm001",23,109,1,0,5.33,1,9,7.67,19,8
"NYN201510032","schem001",27,109,0,0,-1.00,3,17,9.00,11,6
"PHI201505290","bettc001",24,104,0,0,7.33,1,7,8.00,20,11
"PHI201506030","leakm001",24,119,0,2,6.67,1,9,8.00,18,9
"PHI201506260","schem001",24,100,0,0,5.33,1,7,8.00,22,9
"SDN201506010","degrj001",24,105,0,0,5.00,1,8,8.00,17,6
"SDN201506300","montm002",27,113,1,4,6.33,1,7,9.00,20,10
"SDN201507210","hestc001",22,116,1,2,5.00,1,6,7.33,15,10
"SDN201509260","erlir001",21,79,0,1,5.67,1,4,7.00,18,9
"SFN201505040","bumgm001",22,107,0,1,6.00,1,6,7.33,20,10
"SFN201506120","andec001",21,96,2,1,6.33,1,2,7.00,19,8
"SFN201506130","websa001",17,81,0,3,5.33,1,2,5.67,17,9
"SFN201509120","bumgm001",27,111,0,0,7.67,1,9,9.00,19,8
"SLN201505020","lirif001",24,98,0,3,5.00,1,4,8.00,21,11
"SLN201505300","wachm001",17,112,1,3,5.33,1,7,5.67,13,6
"WAS201504060","schem001",23,97,0,2,5.67,1,8,7.67,21,7
"WAS201506200","schem001",27,106,1,0,-1.00,3,10,9.00,17,4
"WAS201509050","gonzg003",18,106,0,4,5.00,1,10,6.00,10,6
"WAS201509280","schem001",24,113,0,3,7.33,1,10,8.00,16,10
"ANA201605300","chacj001",27,114,0,1,5.67,1,10,9.00,21,10
"ANA201606010","fulmm001",23,102,0,2,6.67,1,8,7.67,17,7
"ANA201609130","walkt004",27,113,0,0,6.00,1,11,9.00,19,15
"BAL201607270","bundd001",17,89,0,1,5.33,1,8,5.67,11,6
"BAL201608020","bundd001",21,88,0,1,5.67,1,7,7.00,14,8
"BOS201605210","kellj001",20,104,0,3,6.67,1,7,6.67,15,10
"BOS201606030","dickr001",20,100,1,5,5.00,1,4,6.67,18,10
"BOS201606050","estrm001",24,110,0,3,7.33,1,5,8.00,21,3
"BOS201610020","sanca006",21,97,1,2,6.67,1,6,7.00,16,5
"CLE201608130","clevm001",17,91,0,4,5.67,1,3,5.67,15,7
"CLE201609170","verlj001",21,106,0,4,5.00,1,7,7.00,15,5
"DET201606020","boydm001",19,79,0,1,5.00,1,3,6.33,22,10
"DET201608170","sanca004",21,100,0,2,6.67,1,8,7.00,13,5
"HOU201604140","kenni001",21,97,0,2,5.00,1,7,7.00,14,1
"HOU201608170","martc006",21,79,0,1,5.00,1,7,7.00,17,12
"KCA201605270","duffd001",16,76,0,0,5.33,1,5,5.33,16,4
"NYA201606260","dufft001",24,104,0,0,5.67,1,8,8.00,18,11
"OAK201606160","lewic001",27,109,0,1,8.00,1,4,9.00,25,9
"OAK201609030","porcr001",21,101,0,0,5.33,1,2,7.00,22,6
"OAK201609040","rodre004",24,110,1,2,7.67,1,5,8.00,21,11
"OAK201609060","nolar001",21,91,0,2,5.33,1,5,7.00,18,9
"OAK201609200","musgj001",16,80,0,3,5.33,1,4,5.33,13,9
"OAK201609230","gravk001",21,77,0,0,6.00,1,3,7.00,22,13
"SEA201604290","medlk001",16,103,0,5,5.00,1,3,5.33,14,7
"SEA201605150","santh001",24,115,2,1,5.00,1,5,8.00,19,11
"SEA201609170","paxtj001",21,99,0,1,5.00,1,7,7.00,18,7
"SEA201609190","estrm001",21,97,0,3,6.00,1,8,7.00,14,3
"TBA201605290","odorj001",21,108,0,1,6.33,1,6,7.00,16,9
"TBA201606290","moorm003",21,108,0,2,5.00,1,6,7.00,18,4
"TBA201608010","duffd001",24,110,0,1,7.00,1,16,8.00,9,0
"TBA201608190","hamec001",22,104,0,2,5.67,1,10,7.33,15,9
"TEX201604250","eovan001",21,98,0,2,6.00,1,6,7.00,16,10
"TOR201605080","estrm001",21,103,0,2,5.00,1,8,7.00,17,12
"TOR201605290","dickr001",16,102,1,4,5.33,1,1,5.33,17,7
"TOR201607060","strom001",24,85,0,1,5.00,1,6,8.00,20,15
"ARI201606110","fernj003",18,85,0,0,5.67,1,8,6.00,15,4
"ARI201608250","wislm001",24,103,0,3,6.00,1,4,8.00,22,12
"ATL201606280","klubc001",24,87,0,1,5.00,1,7,8.00,18,11
"CHN201604110","finnb001",20,111,0,5,6.67,1,5,6.67,17,8
"CHN201605150","lestj001",20,109,0,2,6.33,1,9,6.67,13,7
"CHN201607270","ranaa001",20,107,0,4,5.33,1,3,6.67,19,9
"CHN201607300","milew001",21,92,0,1,6.00,1,9,7.00,13,9
"CHN201609020","lestj001",27,102,0,2,6.67,1,4,9.00,26,11
"CIN201604210","arrij001",27,119,0,4,-1.00,3,6,9.00,19,11
"CIN201606100","grays001",23,92,0,1,5.33,1,4,7.67,23,12
"CIN201608200","finnb001",21,96,0,2,6.00,1,8,7.00,14,8
"COL201604230","maedk001",19,94,0,1,5.33,1,8,6.33,14,6
"LAN201608250","moorm003",26,133,0,3,8.67,1,7,8.67,20,11
"LAN201609030","hillr001",18,89,0,2,5.67,1,8,6.00,11,4
"MIA201604050","verlj001",18,98,0,2,5.33,1,5,6.00,16,4
"MIA201606010","conla001",18,105,0,3,5.67,1,9,6.00,10,4
"MIA201606020","chenw001",18,100,1,3,6.00,1,5,6.00,14,2
"MIA201606170","conla001",17,109,1,5,5.67,1,5,5.67,13,3
"MIA201609100","hillr001",21,89,0,0,-1.00,2,9,7.00,12,2
"MIL201604290","conla001",23,116,0,4,-1.00,2,7,7.67,16,9
"MIL201605170","andec001",26,110,0,1,7.00,1,6,8.67,23,10
"MIL201606070","daviz001",21,102,0,3,6.67,1,5,7.00,17,7
"MIL201606080","andec001",20,94,0,0,5.33,1,4,6.67,18,5
"NYN201606140","tailj001",24,91,1,1,6.00,1,5,8.00,20,16
"NYN201608140","matzs001",22,105,0,2,7.33,1,8,7.33,14,9
"PHI201608300","schem001",24,102,0,1,5.00,1,11,8.00,15,5
"PIT201606250","lockj001",21,89,0,0,5.00,1,3,7.00,22,9
"PIT201608100","jacke001",21,103,0,3,5.00,1,7,7.00,14,10
"SDN201605050","rea-c001",24,107,0,1,6.67,1,5,8.00,22,13
"SDN201607170","jacke001",19,90,0,5,6.33,1,4,6.33,17,10
"SFN201604080","strir001",22,100,0,4,-1.00,2,4,7.33,17,8
"SFN201607100","bumgm001",27,117,0,1,7.33,1,14,9.00,13,9
"SFN201607310","cainm001",15,93,1,4,-1.00,2,5,5.00,10,4
"SFN201608210","samaj001",21,99,0,1,6.00,1,7,7.00,17,4
"SLN201604140","garcj004",27,104,0,1,5.67,1,13,9.00,15,12
"SLN201607160","waina001",27,120,0,2,5.00,1,5,9.00,24,14
"SLN201609120","hendk001",24,96,0,2,8.00,1,7,8.00,17,9
"WAS201606130","schem001",21,96,0,0,5.33,1,11,7.00,12,5
"WAS201607030","stras001",20,109,0,4,-1.00,2,5,6.67,15,7
"WAS201608090","schem001",21,108,0,1,6.33,1,10,7.00,14,3
"WAS201609270","kochm001",15,69,1,1,5.00,1,3,5.00,13,5
"ANA201706160","kenni001",18,97,0,1,5.67,1,4,6.00,16,8
"ANA201707020","paxtj001",19,87,0,2,5.33,1,3,6.33,17,9
"ANA201707190","meyea001",21,88,0,1,5.67,1,7,7.00,15,9
"BAL201705090","schem001",24,113,0,2,5.33,1,11,8.00,17,4
"CHA201705280","gonzm003",23,107,0,0,6.00,1,6,7.67,22,9
"CLE201704120","holld003",18,101,0,4,5.00,1,4,6.00,15,4
"CLE201708260","hammj002",20,89,0,1,5.33,1,4,6.67,22,8
"DET201704110","boydm001",18,97,0,2,5.67,1,6,6.00,13,2
"DET201708090","verlj001",24,113,1,3,5.67,1,6,8.00,19,7
"DET201708200","verlj001",24,112,0,1,5.67,1,9,8.00,17,5
"DET201708200","maedk001",18,85,0,0,5.00,1,7,6.00,16,5
"DET201709170","boydm001",27,121,0,1,8.67,1,5,9.00,23,10
"HOU201705200","clevm001",21,106,0,2,6.00,1,8,7.00,14,7
"KCA201706080","mccul002",21,91,0,2,6.33,1,8,7.00,14,11
"KCA201707140","hammj002",17,108,0,2,5.33,1,4,5.67,18,6
"KCA201708220","duffd001",18,88,0,3,5.67,1,7,6.00,13,6
"NYA201704100","pinem001",23,93,0,0,6.67,1,11,7.67,14,7
"NYA201705270","cottj001",17,107,1,3,5.67,1,5,5.67,13,1
"NYA201707250","montj004",20,85,0,1,5.00,1,6,6.67,15,5
"NYA201707280","tanam001",24,109,0,0,5.67,1,14,8.00,12,5
"OAK201704150","manas001",15,98,1,5,-1.00,2,6,5.00,10,6
"OAK201706300","foltm001",24,119,0,4,8.00,1,8,8.00,17,4
"SEA201704150","paxtj001",24,114,0,1,5.33,1,9,8.00,16,6
"SEA201704180","chenw001",21,100,1,2,-1.00,2,2,7.00,19,7
"SEA201706210","verlj001",17,110,0,1,5.33,1,11,5.67,10,3
"SEA201709030","albea001",18,101,0,1,5.00,1,5,6.00,14,1
"SEA201709050","miraa002",18,112,0,6,-1.00,2,5,6.00,13,6
"TBA201708050","daviz001",21,95,0,2,5.33,1,2,7.00,20,11
"TBA201708110","carrc003",24,106,0,2,6.67,1,10,8.00,16,8
"TBA201709050","odorj001",20,90,0,1,6.33,1,6,6.67,14,6
"TBA201709170","odorj001",18,96,0,2,5.00,1,6,6.00,13,4
"TBA201709190","montm002",18,81,1,0,5.33,1,6,6.00,13,5
"TEX201704080","gravk001",21,85,0,1,6.67,1,5,7.00,18,13
"TEX201704220","martn002",21,94,0,1,5.33,1,3,7.00,22,11
"TEX201707050","casha001",21,110,0,3,5.67,1,4,7.00,20,10
"ARI201704020","bumgm001",21,88,0,0,5.33,1,11,7.00,16,8
"ARI201705110","greiz001",24,107,0,1,7.00,1,11,8.00,13,5
"CHN201707220","lestj001",24,97,1,0,5.67,1,10,8.00,16,10
"CIN201706300","felds001",21,108,0,2,5.67,1,7,7.00,16,9
"COL201705100","marqg001",24,99,0,1,6.00,1,8,8.00,19,10
"COL201707090","freek001",25,126,1,3,8.33,1,9,8.33,16,9
"COL201709160","andet002",18,73,0,2,5.67,1,3,6.00,16,10
"LAN201705090","uriaj001",19,95,0,2,6.00,1,5,6.33,15,8
"LAN201707040","kersc001",21,117,0,2,6.33,1,11,7.00,12,4
"LAN201708270","nelsj004",20,102,0,2,5.33,1,6,6.67,17,8
"LAN201709040","ray-r002",23,107,0,0,5.00,1,14,7.67,12,3
"MIA201704160","strad003",16,93,0,5,-1.00,2,5,5.33,11,4
"MIA201706030","volqe001",27,98,0,2,-1.00,3,10,9.00,15,11
